H	3	1024	"2023-10-20 13:59:35"	79	0.17
C	-7.018564	1.956729	   0.000000	"keV"
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	1
35	3
36	27
37	86
38	126
39	124
40	142
41	130
42	134
43	139
44	141
45	145
46	117
47	116
48	135
49	141
50	112
51	140
52	144
53	121
54	134
55	157
56	134
57	123
58	135
59	169
60	134
61	146
62	152
63	162
64	143
65	130
66	145
67	171
68	122
69	150
70	144
71	187
72	166
73	170
74	149
75	148
76	148
77	169
78	118
79	129
80	128
81	143
82	148
83	125
84	124
85	116
86	138
87	166
88	138
89	124
90	176
91	141
92	138
93	150
94	158
95	178
96	170
97	173
98	180
99	179
100	165
101	184
102	172
103	158
104	161
105	178
106	182
107	166
108	142
109	150
110	156
111	164
112	155
113	164
114	146
115	165
116	137
117	160
118	142
119	139
120	136
121	153
122	131
123	105
124	133
125	116
126	117
127	108
128	104
129	105
130	104
131	114
132	106
133	110
134	101
135	107
136	91
137	109
138	102
139	86
140	96
141	93
142	100
143	109
144	123
145	110
146	114
147	98
148	110
149	115
150	119
151	99
152	103
153	96
154	95
155	86
156	79
157	80
158	54
159	73
160	69
161	65
162	60
163	49
164	51
165	45
166	48
167	46
168	41
169	36
170	35
171	30
172	49
173	37
174	28
175	32
176	21
177	31
178	31
179	23
180	30
181	19
182	26
183	25
184	18
185	19
186	16
187	18
188	19
189	16
190	15
191	19
192	10
193	14
194	17
195	14
196	11
197	16
198	12
199	11
200	9
201	16
202	5
203	6
204	8
205	9
206	9
207	12
208	7
209	10
210	7
211	12
212	13
213	4
214	9
215	2
216	12
217	7
218	13
219	8
220	6
221	7
222	10
223	11
224	11
225	3
226	8
227	9
228	8
229	8
230	7
231	7
232	6
233	6
234	9
235	2
236	12
237	10
238	4
239	8
240	13
241	3
242	6
243	7
244	7
245	11
246	1
247	6
248	9
249	12
250	8
251	8
252	5
253	7
254	9
255	8
256	5
257	14
258	6
259	6
260	7
261	6
262	6
263	10
264	10
265	8
266	6
267	9
268	9
269	11
270	5
271	6
272	6
273	6
274	3
275	2
276	7
277	12
278	8
279	8
280	11
281	8
282	7
283	9
284	5
285	9
286	12
287	6
288	6
289	8
290	7
291	12
292	5
293	6
294	9
295	8
296	11
297	9
298	12
299	8
300	5
301	8
302	11
303	6
304	4
305	8
306	10
307	10
308	5
309	10
310	9
311	5
312	10
313	10
314	6
315	16
316	15
317	8
318	6
319	16
320	8
321	10
322	11
323	13
324	12
325	8
326	13
327	8
328	5
329	14
330	9
331	7
332	15
333	12
334	10
335	14
336	4
337	11
338	6
339	13
340	8
341	8
342	6
343	11
344	7
345	13
346	6
347	2
348	3
349	5
350	5
351	7
352	6
353	6
354	10
355	3
356	5
357	2
358	0
359	3
360	2
361	4
362	0
363	1
364	3
365	4
366	3
367	2
368	1
369	3
370	1
371	2
372	2
373	3
374	2
375	1
376	0
377	4
378	1
379	3
380	1
381	3
382	1
383	3
384	6
385	1
386	1
387	1
388	0
389	1
390	1
391	2
392	1
393	0
394	0
395	1
396	1
397	2
398	2
399	0
400	3
401	1
402	3
403	2
404	2
405	3
406	1
407	0
408	1
409	1
410	1
411	3
412	3
413	0
414	0
415	3
416	1
417	1
418	1
419	1
420	1
421	0
422	3
423	1
424	0
425	4
426	0
427	0
428	0
429	2
430	5
431	1
432	1
433	0
434	1
435	5
436	2
437	3
438	2
439	1
440	2
441	3
442	1
443	3
444	1
445	0
446	0
447	1
448	0
449	5
450	0
451	3
452	0
453	1
454	3
455	2
456	0
457	3
458	1
459	2
460	0
461	1
462	1
463	2
464	2
465	1
466	1
467	2
468	0
469	3
470	3
471	4
472	5
473	0
474	1
475	2
476	2
477	0
478	0
479	1
480	0
481	2
482	1
483	2
484	0
485	0
486	2
487	1
488	1
489	3
490	1
491	2
492	3
493	2
494	1
495	0
496	1
497	0
498	2
499	2
500	2
501	0
502	0
503	2
504	0
505	1
506	2
507	3
508	2
509	1
510	0
511	2
512	0
513	0
514	1
515	3
516	1
517	1
518	3
519	0
520	2
