H	3	1024	"2023-10-20 13:57:39"	57	0.14
C	-7.018564	1.956729	 0.000000	"keV"
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	1
35	1
36	20
37	66
38	74
39	102
40	85
41	75
42	81
43	79
44	100
45	88
46	75
47	88
48	68
49	91
50	84
51	93
52	87
53	89
54	91
55	82
56	82
57	92
58	80
59	90
60	74
61	88
62	102
63	87
64	81
65	103
66	70
67	89
68	86
69	81
70	105
71	88
72	101
73	107
74	100
75	117
76	91
77	112
78	105
79	96
80	88
81	107
82	86
83	87
84	105
85	115
86	103
87	104
88	98
89	127
90	110
91	112
92	121
93	136
94	127
95	149
96	155
97	174
98	154
99	177
100	146
101	167
102	182
103	157
104	140
105	180
106	151
107	165
108	147
109	133
110	142
111	143
112	137
113	140
114	158
115	139
116	110
117	141
118	120
119	126
120	94
121	89
122	99
123	65
124	71
125	73
126	43
127	54
128	43
129	44
130	29
131	40
132	32
133	27
134	33
135	24
136	22
137	24
138	24
139	21
140	23
141	20
142	18
143	18
144	18
145	12
146	11
147	21
148	11
149	10
150	12
151	13
152	14
153	10
154	10
155	10
156	5
157	7
158	10
159	11
160	9
161	10
162	8
163	7
164	9
165	6
166	7
167	11
168	8
169	4
170	8
171	4
172	11
173	6
174	10
175	5
176	7
177	5
178	10
179	2
180	8
181	4
182	3
183	5
184	4
185	2
186	2
187	7
188	7
189	4
190	5
191	7
192	6
193	4
194	7
195	9
196	7
197	6
198	5
199	5
200	8
201	4
202	5
203	6
204	5
205	2
206	6
207	9
208	4
209	3
210	8
211	4
212	6
213	6
214	3
215	9
216	1
217	5
218	10
219	4
220	6
221	6
222	0
223	5
224	6
225	9
226	1
227	4
228	3
229	6
230	6
231	8
232	2
233	4
234	4
235	7
236	8
237	5
238	3
239	6
240	2
241	8
242	5
243	8
244	1
245	4
246	4
247	4
248	4
249	7
250	4
251	4
252	3
253	5
254	3
255	3
256	4
257	3
258	8
259	5
260	3
261	2
262	5
263	5
264	6
265	1
266	6
267	3
268	5
269	4
270	6
271	10
272	4
273	2
274	10
275	3
276	5
277	10
278	2
279	3
280	2
281	6
282	6
283	6
284	3
285	2
286	9
287	1
288	4
289	9
290	2
291	6
292	5
293	3
294	5
295	5
296	5
297	5
298	6
299	4
300	4
301	8
302	7
303	3
304	5
305	6
306	2
307	7
308	3
309	5
310	3
311	7
312	3
313	3
314	3
315	3
316	4
317	3
318	5
319	5
320	5
321	5
322	9
323	7
324	8
325	7
326	8
327	7
328	5
329	4
330	8
331	8
332	3
333	8
334	4
335	7
336	8
337	8
338	5
339	3
340	9
341	8
342	10
343	9
344	3
345	17
346	7
347	5
348	5
349	7
350	8
351	5
352	2
353	5
354	9
355	4
356	5
357	3
358	2
359	5
360	3
361	4
362	2
363	6
364	4
365	0
366	1
367	4
368	2
369	1
370	1
371	2
372	3
373	3
374	5
375	0
376	2
377	2
378	2
379	0
380	2
381	3
382	2
383	0
384	3
385	1
386	1
387	0
388	1
389	0
390	1
391	0
392	0
393	3
394	2
395	2
396	1
397	3
398	1
399	1
400	0
401	0
402	1
403	0
404	2
405	0
406	2
407	1
408	0
409	2
410	0
411	0
412	0
413	2
414	5
415	2
416	1
417	2
418	1
419	1
420	1
421	0
422	1
423	2
424	1
425	1
426	0
427	2
428	0
429	2
430	0
431	0
432	1
433	2
434	3
435	0
436	2
437	1
438	1
439	2
440	1
441	0
442	2
443	2
444	1
445	1
446	1
447	0
448	0
449	1
450	1
451	1
452	2
453	1
454	1
455	2
456	0
457	1
458	1
459	3
460	1
461	2
462	4
463	2
464	0
465	0
466	0
467	1
468	0
469	2
470	1
471	1
472	0
473	0
474	1
475	1
476	4
477	0
478	0
479	2
480	3
481	0
482	1
483	2
484	0
485	1
486	0
487	0
488	0
489	0
490	2
491	2
492	0
493	4
494	1
495	1
496	0
497	0
498	0
499	1
500	2
501	1
502	0
503	3
504	0
505	1
506	0
507	0
508	1
509	1
510	1
511	0
512	3
513	2
514	1
515	1
516	0
517	0
518	0
519	0
520	1
