H	3	1024	"2023-10-20 13:39:53"	6	2.27
C	-7.018564	1.956729    	0.000000	"keV"
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	1
36	1
37	3
38	8
39	17
40	25
41	22
42	25
43	33
44	21
45	15
46	27
47	33
48	23
49	20
50	24
51	32
52	42
53	27
54	25
55	23
56	24
57	31
58	30
59	33
60	24
61	22
62	32
63	35
64	27
65	33
66	25
67	29
68	25
69	23
70	27
71	26
72	28
73	30
74	28
75	26
76	22
77	32
78	27
79	25
80	35
81	24
82	20
83	36
84	32
85	21
86	27
87	23
88	22
89	23
90	23
91	37
92	31
93	31
94	29
95	35
96	39
97	26
98	35
99	35
100	29
101	31
102	35
103	43
104	37
105	47
106	32
107	40
108	43
109	36
110	40
111	50
112	34
113	40
114	44
115	46
116	31
117	34
118	44
119	35
120	28
121	42
122	29
123	34
124	35
125	30
126	38
127	29
128	35
129	35
130	30
131	38
132	38
133	34
134	41
135	47
136	26
137	25
138	22
139	30
140	30
141	30
142	24
143	24
144	31
145	27
146	29
147	26
148	24
149	33
150	27
151	24
152	29
153	24
154	26
155	28
156	26
157	27
158	24
159	34
160	24
161	37
162	30
163	19
164	20
165	35
166	24
167	36
168	30
169	37
170	32
171	31
172	32
173	30
174	31
175	31
176	32
177	33
178	20
179	28
180	28
181	34
182	21
183	32
184	36
185	31
186	32
187	28
188	41
189	33
190	20
191	26
192	34
193	24
194	30
195	30
196	30
197	35
198	27
199	22
200	35
201	20
202	26
203	26
204	34
205	24
206	21
207	31
208	24
209	31
210	28
211	28
212	29
213	32
214	31
215	37
216	31
217	28
218	37
219	24
220	29
221	29
222	34
223	33
224	33
225	29
226	27
227	34
228	42
229	23
230	22
231	30
232	21
233	30
234	27
235	21
236	26
237	21
238	18
239	24
240	20
241	23
242	30
243	14
244	17
245	23
246	14
247	18
248	14
249	12
250	9
251	20
252	11
253	10
254	10
255	12
256	12
257	12
258	16
259	11
260	21
261	8
262	7
263	11
264	10
265	17
266	13
267	12
268	9
269	10
270	10
271	9
272	11
273	6
274	8
275	9
276	7
277	13
278	5
279	13
280	12
281	14
282	15
283	14
284	10
285	12
286	7
287	16
288	6
289	11
290	9
291	5
292	10
293	10
294	8
295	9
296	10
297	8
298	12
299	6
300	12
301	14
302	13
303	16
304	13
305	11
306	14
307	24
308	13
309	8
310	15
311	16
312	18
313	16
314	17
315	27
316	24
317	26
318	14
319	28
320	31
321	38
322	30
323	31
324	39
325	38
326	55
327	46
328	60
329	58
330	104
331	78
332	97
333	98
334	129
335	111
336	114
337	110
338	118
339	155
340	140
341	149
342	190
343	178
344	166
345	156
346	168
347	163
348	154
349	171
350	145
351	133
352	130
353	148
354	115
355	91
356	99
357	60
358	80
359	72
360	61
361	55
362	44
363	40
364	42
365	39
366	32
367	32
368	19
369	18
370	23
371	14
372	17
373	16
374	10
375	3
376	6
377	6
378	1
379	1
380	2
381	4
382	1
383	0
384	0
385	1
386	2
387	1
388	0
389	2
390	1
391	1
392	0
393	1
394	0
395	0
396	1
397	0
398	0
399	0
400	0
401	1
402	1
403	0
404	0
405	0
406	0
407	0
408	0
409	1
410	1
411	1
412	1
413	1
414	1
415	1
416	2
417	2
418	0
419	1
420	0
421	0
422	0
423	2
424	2
425	0
426	0
427	0
428	0
429	1
430	1
431	0
432	0
433	1
434	0
435	0
436	0
437	2
438	1
439	0
440	1
441	0
442	0
443	0
444	0
445	1
446	1
447	0
448	0
449	0
450	1
451	0
452	3
453	0
454	2
455	0
456	0
457	1
458	0
459	0
460	1
461	0
462	1
463	0
464	0
465	0
466	0
467	0
468	0
469	1
470	1
471	2
472	0
473	0
474	0
475	0
476	0
477	0
478	1
479	1
480	0
481	0
482	1
483	1
484	0
485	0
486	0
487	1
488	0
489	0
490	0
491	1
492	0
493	0
494	0
495	0
496	0
497	1
498	1
499	0
500	2
501	0
502	0
503	1
504	0
505	1
506	0
507	0
508	0
509	0
510	0
511	2
512	1
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
