H	3	1024	"2023-10-20 13:45:49"	33	1.85
C	-7.018564	1.956729	 0.000000	"keV"
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	3
35	3
36	15
37	42
38	110
39	152
40	168
41	178
42	172
43	173
44	165
45	177
46	176
47	145
48	155
49	140
50	159
51	178
52	140
53	174
54	144
55	168
56	157
57	163
58	147
59	162
60	163
61	179
62	151
63	147
64	152
65	152
66	119
67	113
68	130
69	153
70	149
71	190
72	155
73	181
74	173
75	196
76	186
77	211
78	180
79	166
80	159
81	140
82	159
83	176
84	158
85	163
86	170
87	189
88	180
89	192
90	169
91	181
92	205
93	194
94	189
95	201
96	200
97	213
98	192
99	211
100	202
101	215
102	212
103	207
104	189
105	241
106	228
107	218
108	222
109	226
110	198
111	229
112	182
113	211
114	210
115	210
116	189
117	207
118	187
119	230
120	202
121	203
122	196
123	211
124	189
125	214
126	200
127	186
128	172
129	204
130	200
131	197
132	186
133	173
134	184
135	186
136	175
137	188
138	186
139	181
140	177
141	207
142	182
143	166
144	150
145	186
146	182
147	191
148	181
149	151
150	164
151	159
152	160
153	195
154	169
155	177
156	167
157	196
158	163
159	193
160	169
161	187
162	150
163	195
164	179
165	176
166	144
167	147
168	146
169	187
170	158
171	189
172	175
173	178
174	177
175	174
176	174
177	170
178	180
179	200
180	167
181	144
182	163
183	163
184	167
185	190
186	165
187	177
188	158
189	187
190	170
191	180
192	182
193	176
194	198
195	161
196	179
197	183
198	179
199	147
200	160
201	175
202	191
203	174
204	202
205	188
206	162
207	174
208	174
209	190
210	185
211	187
212	182
213	172
214	156
215	190
216	173
217	168
218	159
219	172
220	152
221	175
222	151
223	188
224	180
225	174
226	164
227	170
228	188
229	182
230	180
231	177
232	151
233	160
234	180
235	161
236	134
237	137
238	142
239	161
240	134
241	129
242	127
243	139
244	118
245	131
246	119
247	142
248	138
249	129
250	98
251	127
252	121
253	118
254	133
255	115
256	105
257	119
258	126
259	111
260	105
261	117
262	99
263	108
264	87
265	113
266	121
267	109
268	109
269	109
270	107
271	109
272	105
273	102
274	87
275	106
276	95
277	106
278	107
279	95
280	114
281	130
282	99
283	107
284	106
285	113
286	104
287	103
288	96
289	119
290	93
291	107
292	103
293	108
294	124
295	135
296	101
297	131
298	137
299	115
300	122
301	110
302	107
303	122
304	118
305	139
306	103
307	120
308	111
309	127
310	132
311	148
312	134
313	163
314	169
315	171
316	130
317	157
318	192
319	193
320	197
321	215
322	214
323	231
324	221
325	256
326	278
327	310
328	291
329	370
330	369
331	434
332	436
333	434
334	515
335	453
336	504
337	535
338	542
339	569
340	549
341	620
342	623
343	609
344	591
345	622
346	557
347	638
348	524
349	509
350	499
351	460
352	453
353	438
354	372
355	354
356	309
357	294
358	273
359	230
360	191
361	158
362	151
363	151
364	117
365	113
366	69
367	87
368	56
369	39
370	36
371	25
372	28
373	25
374	20
375	15
376	10
377	16
378	11
379	8
380	6
381	5
382	7
383	9
384	4
385	3
386	4
387	4
388	6
389	2
390	1
391	4
392	7
393	0
394	6
395	3
396	3
397	4
398	4
399	2
400	1
401	4
402	6
403	2
404	2
405	4
406	3
407	3
408	5
409	5
410	3
411	0
412	3
413	4
414	5
415	2
416	5
417	0
418	2
419	2
420	2
421	4
422	2
423	3
424	3
425	5
426	2
427	1
428	3
429	5
430	5
431	3
432	5
433	7
434	0
435	3
436	1
437	3
438	4
439	1
440	7
441	0
442	5
443	4
444	4
445	2
446	3
447	1
448	3
449	2
450	3
451	5
452	2
453	0
454	1
455	3
456	1
457	3
458	3
459	2
460	2
461	2
462	2
463	0
464	4
465	5
466	2
467	1
468	4
469	1
470	4
471	3
472	2
473	1
474	3
475	3
476	3
477	1
478	0
479	4
480	0
481	3
482	2
483	3
484	4
485	1
486	3
487	4
488	3
489	2
490	3
491	2
492	2
493	1
494	3
495	0
496	3
497	1
498	1
499	2
500	1
501	3
502	0
503	0
504	1
505	5
506	3
507	0
508	1
509	1
510	3
511	1
512	4
513	3
514	1
515	2
516	2
517	3
518	0
519	3
520	0
