H	3	1024	"2023-10-20 13:51:49"	9	5.23
C	-7.018564	1.956729	0.000000	"keV"
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	1
31	0
32	0
33	0
34	0
35	2
36	11
37	9
38	57
39	96
40	106
41	108
42	134
43	108
44	110
45	101
46	106
47	93
48	109
49	94
50	115
51	119
52	91
53	124
54	98
55	121
56	108
57	114
58	104
59	109
60	127
61	118
62	121
63	104
64	112
65	105
66	99
67	88
68	70
69	85
70	102
71	104
72	132
73	127
74	122
75	133
76	151
77	119
78	106
79	114
80	144
81	125
82	116
83	107
84	104
85	118
86	105
87	108
88	115
89	139
90	132
91	124
92	117
93	147
94	141
95	126
96	150
97	158
98	135
99	150
100	155
101	165
102	149
103	147
104	151
105	168
106	173
107	131
108	155
109	178
110	135
111	143
112	152
113	156
114	176
115	155
116	159
117	169
118	141
119	136
120	149
121	170
122	173
123	150
124	132
125	150
126	173
127	161
128	156
129	163
130	139
131	148
132	141
133	147
134	111
135	132
136	125
137	138
138	149
139	118
140	122
141	115
142	116
143	122
144	111
145	129
146	127
147	132
148	113
149	128
150	111
151	117
152	112
153	116
154	133
155	113
156	104
157	133
158	98
159	121
160	113
161	141
162	122
163	141
164	118
165	105
166	137
167	126
168	129
169	125
170	111
171	121
172	117
173	136
174	118
175	138
176	112
177	133
178	136
179	127
180	136
181	127
182	98
183	130
184	123
185	127
186	123
187	123
188	152
189	135
190	132
191	117
192	112
193	106
194	127
195	102
196	142
197	113
198	118
199	138
200	121
201	119
202	124
203	117
204	134
205	144
206	128
207	137
208	122
209	123
210	120
211	121
212	100
213	118
214	128
215	130
216	122
217	106
218	110
219	131
220	111
221	121
222	106
223	114
224	119
225	119
226	126
227	123
228	116
229	125
230	122
231	115
232	111
233	111
234	145
235	129
236	106
237	106
238	78
239	128
240	87
241	98
242	106
243	99
244	106
245	96
246	96
247	120
248	86
249	99
250	77
251	90
252	98
253	94
254	85
255	93
256	82
257	88
258	93
259	66
260	88
261	104
262	88
263	84
264	88
265	93
266	86
267	78
268	90
269	85
270	86
271	96
272	82
273	88
274	92
275	86
276	98
277	84
278	77
279	107
280	80
281	81
282	107
283	98
284	87
285	94
286	92
287	87
288	81
289	111
290	88
291	76
292	96
293	86
294	96
295	88
296	89
297	88
298	91
299	115
300	98
301	106
302	76
303	92
304	117
305	118
306	94
307	101
308	109
309	104
310	99
311	113
312	115
313	111
314	113
315	110
316	141
317	131
318	122
319	128
320	136
321	155
322	142
323	153
324	159
325	200
326	177
327	217
328	186
329	223
330	203
331	239
332	234
333	269
334	290
335	295
336	317
337	305
338	341
339	344
340	323
341	322
342	360
343	337
344	334
345	375
346	330
347	348
348	322
349	338
350	297
351	294
352	266
353	295
354	239
355	267
356	185
357	197
358	188
359	156
360	142
361	135
362	121
363	93
364	82
365	60
366	73
367	53
368	50
369	48
370	40
371	24
372	18
373	22
374	17
375	19
376	22
377	9
378	17
379	11
380	7
381	7
382	10
383	5
384	7
385	5
386	6
387	10
388	9
389	4
390	6
391	7
392	6
393	3
394	7
395	6
396	2
397	10
398	8
399	5
400	6
401	11
402	7
403	11
404	4
405	7
406	9
407	8
408	3
409	10
410	2
411	3
412	6
413	3
414	7
415	3
416	3
417	4
418	8
419	3
420	6
421	5
422	5
423	9
424	8
425	5
426	7
427	6
428	6
429	4
430	6
431	8
432	8
433	4
434	8
435	7
436	5
437	7
438	7
439	3
440	5
441	2
442	6
443	5
444	5
445	7
446	7
447	4
448	5
449	5
450	2
451	5
452	3
453	4
454	7
455	7
456	3
457	7
458	1
459	6
460	8
461	5
462	5
463	1
464	5
465	4
466	2
467	3
468	3
469	1
470	5
471	5
472	3
473	4
474	5
475	3
476	8
477	1
478	5
479	2
480	2
481	3
482	10
483	2
484	4
485	3
486	1
487	5
488	4
489	6
490	2
491	5
492	3
493	1
494	3
495	5
496	3
497	7
498	1
499	5
500	5
501	6
502	4
503	4
504	3
505	3
506	2
507	4
508	3
509	2
510	3
511	2
512	3
513	3
514	5
515	0
516	1
517	3
518	5
519	3
520	4
